name,file,template,loadspec,secondary,group,vol_min,vol_max,team_vol_mod,dist_min,dist_max,dist_reverb_max,volume_falloff_curve,reverb_falloff_curve,volume_min_falloff_curve,reverb_min_falloff_curve,limit_count,limit_type,entity_limit_count,entity_limit_type,pitch_min,pitch_max,team_pitch_mod,min_priority,max_priority,min_priority_threshold,max_priority_threshold,spatialized,type,loop,randomize_type,probability,start_delay,reverb_send,duck,pan,center_send,envelop_min,envelop_max,envelop_percentage,occlusion_level,occlusion_wet_dry,is_big,distance_lpf,move_type,move_time,real_delay,subtitle,mature,doppler,futz,context_type,context_value,compression,timescale,music,fade_in,fade_out,pc_format,pause,stop_on_death,bus,snapshot,voice_limit,file_xenon,file_size_xenon,file_ps3,file_size_ps3,file_pc,file_size_pc,file_wii,file_size_wii,source_csv,language
weap_bar_move_plr_l,raw\sound\wawzmb\SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_left.wav,wpn_lmg_ring_plr,weap_bar,weap_bar_move_plr_r,wpn_rfl_plr,100,100,100,0,0,0,default,default,allon,rdefault,1,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,front,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,ringoff_plr,outdoor,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wawzmb\SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_left.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_left.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_left.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_left.wds,0,wpn_lmg,all
weap_bar_move_plr_r,raw\sound\wawzmb\SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_right.wav,wpn_lmg_ring_plr,weap_bar,shell_eject_rifle,wpn_rfl_plr,100,100,100,0,0,0,default,default,allon,rdefault,1,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,front,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,ringoff_plr,outdoor,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wawzmb\SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_right.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_right.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_right.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/M1_Carbine/Fire/ring/car_m_right.wds,0,wpn_lmg,all
shell_eject_rifle,raw\sound\wawzmb\SFX/Weapon/shell_eject/shell_eject_00.wav,wpn_grenade_flux_l,,exp_shell_flux_r,explosion,96,98,100,1000,5000,5000,log1,default,allon,rdefault,3,priority,5,reject,-200,200,0,30,40,0.25,1,3d,loaded,nonlooping,,1,150,97,,default,0,0,0,0,0.5,0.5,no,no,left_player,2500,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,explosion,no,raw\sound\wawzmb\SFX/Weapon/shell_eject/shell_eject_00.xm4,0,raw\sound\wawzmb\SFX/Weapon/shell_eject/shell_eject_00.mp3,0,raw\sound\wawzmb\SFX/Weapon/shell_eject/shell_eject_00.wav,0,raw\sound\wawzmb\SFX/Weapon/shell_eject/shell_eject_00.wds,0,spl_river,all
weap_bar_fire_plr,raw\sound\wawzmb\SFX/Weapon/rifle/bar/Fire/wpn_BAR_st_f.wav,,weap_bar,weap_bar_fire_act,wpn_rfl_plr,100,100,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,wpn_all,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wawzmb\SFX/Weapon/rifle/bar/Fire/wpn_BAR_st_f.xm4,0,raw\sound\wawzmb\SFX/Weapon/rifle/bar/Fire/wpn_BAR_st_f.mp3,0,raw\sound\wawzmb\SFX/Weapon/rifle/bar/Fire/wpn_BAR_st_f.wav,0,raw\sound\wawzmb\SFX/Weapon/rifle/bar/Fire/wpn_BAR_st_f.wds,0,wpn_ww2,all
weap_bar_fire_act,raw\sound\wawzmb\SFX/Weapon/rifle/bar/Fire/wpn_BAR_st_act.wav,,weap_bar,weap_bar_move_plr_l,wpn_rfl_plr,100,100,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,wpn_all,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wawzmb\SFX/Weapon/rifle/bar/Fire/wpn_BAR_st_act.xm4,0,raw\sound\wawzmb\SFX/Weapon/rifle/bar/Fire/wpn_BAR_st_act.mp3,0,raw\sound\wawzmb\SFX/Weapon/rifle/bar/Fire/wpn_BAR_st_act.wav,0,raw\sound\wawzmb\SFX/Weapon/rifle/bar/Fire/wpn_BAR_st_act.wds,0,wpn_ww2,all
weap_bar_fire,raw\sound\wpn\assault\fnfal\plr\shot\shot_00.wav,wpn_aslt_shot_npc,weap_bar,weap_bar_fire_dist,wpn_aslt_npc,97,97,0.75,2000,2500,2500,alloff,default,cos,rdefault,10,priority,3,oldest,-300,200,0.8,40,90,0.25,1,3d,loaded,nonlooping,pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wpn\assault\fnfal\plr\shot\shot_00.xm4,0,raw\sound\wpn\assault\fnfal\plr\shot\shot_00.mp3,0,raw\sound\wpn\assault\fnfal\plr\shot\shot_00.wav,0,raw\sound\wpn\assault\fnfal\plr\shot\shot_00.wds,0,wpn_assault,all
weap_bar_fire_dist,raw\sound\wpn\assault\galil\npc\dist\dist_00.wav,wpn_aslt_dist_npc,wpn_fnfal,,wpn_dist,97,97,0.75,200,5000,5000,cos,default,sin,rdefault,10,oldest,3,oldest,0,0,0.8,40,90,0.25,1,3d,loaded,nonlooping,pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_dist,no,raw\sound\wpn\assault\galil\npc\dist\dist_00.xm4,0,raw\sound\wpn\assault\galil\npc\dist\dist_00.mp3,0,raw\sound\wpn\assault\galil\npc\dist\dist_00.wav,0,raw\sound\wpn\assault\galil\npc\dist\dist_00.wds,0,wpn_assault,all
gr_bar_charge_plr,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_charge.wav,wpn_all_reload_plr,no,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_charge.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_charge.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_charge.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_charge.wds,0,wpn_ww2,all
gr_bar_mag_in_plr,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_mag_in.wav,wpn_all_reload_plr,no,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_mag_in.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_mag_in.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_mag_in.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_mag_in.wds,0,wpn_ww2,all
gr_bar_mag_out_plr,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_mag_out.wav,wpn_all_reload_plr,no,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_mag_out.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_mag_out.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_mag_out.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_mag_out.wds,0,wpn_ww2,all
gr_bar_tap_plr,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_tap.wav,wpn_all_reload_plr,no,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_tap.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_tap.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_tap.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_tap.wds,0,wpn_ww2,all
gr_bar_tap,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_tap.wav,wpn_rfl_shot_npc,no,no_fire_npc_dist,wpn_rfl_npc,100,100,0.75,500,3500,3500,log2,log2,allon,rdefault,10,priority,2,oldest,-88,84,0.8,20,90,0.25,1,3d,loaded,nonlooping,variant pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_tap.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_tap.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_tap.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_tap.wds,0,wpn_ww2,all
gr_bar_charge,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_charge.wav,wpn_all_reload_npc,wpn_assault_reload_npc,,reload,94,96,100,150,1000,1000,default,default,allon,rdefault,4,priority,5,reject,-88,84,0,15,30,0.25,1,3d,loaded,nonlooping,,1,0,92,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_charge.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_charge.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_charge.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_charge.wds,0,wpn_waw,all
gr_bar_mag_in,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_mag_in.wav,wpn_all_reload_npc,wpn_assault_reload_npc,,reload,94,96,100,150,1000,1000,default,default,allon,rdefault,4,priority,5,reject,-88,84,0,15,30,0.25,1,3d,loaded,nonlooping,,1,0,92,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_mag_in.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_mag_in.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_mag_in.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_mag_in.wds,0,wpn_waw,all
gr_bar_mag_out,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_mag_out.wav,wpn_all_reload_npc,wpn_assault_reload_npc,,reload,94,96,100,150,1000,1000,default,default,allon,rdefault,4,priority,5,reject,-88,84,0,15,30,0.25,1,3d,loaded,nonlooping,,1,0,92,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_mag_out.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_mag_out.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_mag_out.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/BAR/Foley/bar_mag_out.wds,0,wpn_waw,all
# FG42
weap_fg42_fire_plr,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Fire/wpn_fg42_st_f.wav,,weap_fg42,weap_fg42_fire_plr_act,wpn_rfl_plr,96,98,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,wpn_all,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Fire/wpn_fg42_st_f.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Fire/wpn_fg42_st_f.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Fire/wpn_fg42_st_f.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Fire/wpn_fg42_st_f.wds,0,wpn_ww2,all
weap_fg42_fire_plr_act,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Fire/wpn_fg42_st_act.wav,,weap_fg42,weap_fg42_move_l,wpn_rfl_plr,100,100,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,wpn_all,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Fire/wpn_fg42_st_act.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Fire/wpn_fg42_st_act.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Fire/wpn_fg42_st_act.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Fire/wpn_fg42_st_act.wds,0,wpn_ww2,all
weap_fg42_fire,raw\sound\wawzmb\SFX/Weapon/Rifle/FG42/wpn_fg42_mn.wav,,weap_fg42,weap_fg42_fire_act,wpn_rfl_npc,100,100,0.75,500,3500,3500,log2,log2,allon,rdefault,10,priority,2,oldest,-88,84,0.8,20,90,0.25,1,3d,loaded,nonlooping,variant pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wawzmb\SFX/Weapon/Rifle/FG42/wpn_fg42_mn.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/FG42/wpn_fg42_mn.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/FG42/wpn_fg42_mn.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/FG42/wpn_fg42_mn.wds,0,wpn_ww2,all
weap_fg42_fire_act,raw\sound\wawzmb\SFX/Weapon/Rifle/FG42/wpn_fg42_mn_act.wav,,weap_fg42,weap_fg42_fire_dist,wpn_smg_plr,100,100,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,wpn_all,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wawzmb\SFX/Weapon/Rifle/FG42/wpn_fg42_mn_act.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/FG42/wpn_fg42_mn_act.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/FG42/wpn_fg42_mn_act.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/FG42/wpn_fg42_mn_act.wds,0,wpn_ww2,all
weap_fg42_fire_dist,raw\sound\wawzmb\SFX/Weapon/dist/ger/dist_ger_mg.wav,,weap_fg42,shell_eject_rifle,wpn_rfl_plr,100,100,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,wpn_all,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wawzmb\SFX/Weapon/dist/ger/dist_ger_mg.xm4,0,raw\sound\wawzmb\SFX/Weapon/dist/ger/dist_ger_mg.mp3,0,raw\sound\wawzmb\SFX/Weapon/dist/ger/dist_ger_mg.wav,0,raw\sound\wawzmb\SFX/Weapon/dist/ger/dist_ger_mg.wds,0,wpn_ww2,all
weap_fg42_reload_plr,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/GR_fg42.wav,wpn_all_reload_plr,weap_fg42,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/GR_fg42.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/GR_fg42.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/GR_fg42.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/GR_fg42.wds,0,wpn_waw,all
weap_fg42_reload,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/GR_fg42.wav,wpn_all_reload_npc,wpn_assault_reload_npc,,reload,94,96,100,150,1000,1000,default,default,allon,rdefault,4,priority,5,reject,-88,84,0,15,30,0.25,1,3d,loaded,nonlooping,,1,0,92,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/GR_fg42.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/GR_fg42.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/GR_fg42.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/GR_fg42.wds,0,wpn_waw,all
weap_fg42_move_l,raw\sound\wawzmb\sfx\weapon\Rifle\M1_Carbine\Fire\ring\car_m_left.wav,wpn_rfl_shot_npc,weap_fg42,weap_fg42_move_r,wpn_rfl_npc,100,100,0.75,500,3500,3500,log2,log2,allon,rdefault,10,priority,2,oldest,-88,84,0.8,20,90,0.25,1,3d,loaded,nonlooping,variant pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wawzmb\sfx\weapon\Rifle\M1_Carbine\Fire\ring\car_m_left.xm4,0,raw\sound\wawzmb\sfx\weapon\Rifle\M1_Carbine\Fire\ring\car_m_left.mp3,0,raw\sound\wawzmb\sfx\weapon\Rifle\M1_Carbine\Fire\ring\car_m_left.wav,0,raw\sound\wawzmb\sfx\weapon\Rifle\M1_Carbine\Fire\ring\car_m_left.wds,0,wpn_waw,all
weap_fg42_move_r,raw\sound\wawzmb\sfx\weapon\Rifle\M1_Carbine\Fire\ring\car_m_right.wav,wpn_rfl_shot_npc,weap_fg42,shell_eject_rifle,wpn_rfl_npc,100,100,0.75,500,3500,3500,log2,log2,allon,rdefault,10,priority,2,oldest,-88,84,0.8,20,90,0.25,1,3d,loaded,nonlooping,variant pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wawzmb\sfx\weapon\Rifle\M1_Carbine\Fire\ring\car_m_right.xm4,0,raw\sound\wawzmb\sfx\weapon\Rifle\M1_Carbine\Fire\ring\car_m_right.mp3,0,raw\sound\wawzmb\sfx\weapon\Rifle\M1_Carbine\Fire\ring\car_m_right.wav,0,raw\sound\wawzmb\sfx\weapon\Rifle\M1_Carbine\Fire\ring\car_m_right.wds,0,wpn_waw,all
gr_fg42_mag_out_plr,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/gr_fg42_mag_out.wav,wpn_all_reload_plr,weap_fg42,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/gr_fg42_mag_out.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/gr_fg42_mag_out.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/gr_fg42_mag_out.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/gr_fg42_mag_out.wds,0,wpn_waw,all
gr_fg42_futz_plr,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/gr_fg42_futz.wav,wpn_all_reload_plr,weap_fg42,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/gr_fg42_futz.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/gr_fg42_futz.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/gr_fg42_futz.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/gr_fg42_futz.wds,0,wpn_waw,all
gr_fg42_mag_in_plr,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/gr_fg42_mag_in.wav,wpn_all_reload_plr,no,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/gr_fg42_mag_in.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/gr_fg42_mag_in.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/gr_fg42_mag_in.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/gr_fg42_mag_in.wds,0,wpn_waw,all
gr_fg42_pull_plr,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/gr_fg42_pull.wav,wpn_all_reload_plr,weap_fg42,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/gr_fg42_pull.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/gr_fg42_pull.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/gr_fg42_pull.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/gr_fg42_pull.wds,0,wpn_shotgun,all
gr_fg42_release_plr,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/gr_fg42_release.wav,wpn_all_reload_plr,no,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/gr_fg42_release.xm4,0,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/gr_fg42_release.mp3,0,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/gr_fg42_release.wav,0,raw\sound\wawzmb\SFX/Weapon/Rifle/fg42/Foley/gr_fg42_release.wds,0,wpn_ww2,all
# DOUBLEBARREL
weap_dbshot_fire_plr,raw\sound\wawzmb\SFX/Weapon/shotgun/fire/wpn_dbshot_st_f.wav,wpn_shg_shot_plr,weap_dbshot,weap_dbshot_fire_act_plr,wpn_rfl_plr,100,100,0.8,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,wpn_all,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wawzmb\SFX/Weapon/shotgun/fire/wpn_dbshot_st_f.xm4,0,raw\sound\wawzmb\SFX/Weapon/shotgun/fire/wpn_dbshot_st_f.mp3,0,raw\sound\wawzmb\SFX/Weapon/shotgun/fire/wpn_dbshot_st_f.wav,0,raw\sound\wawzmb\SFX/Weapon/shotgun/fire/wpn_dbshot_st_f.wds,0,wpn_ww2,all
weap_dbshot_fire_act_plr,raw\sound\wawzmb\SFX/Weapon/shotgun/fire/wpn_dbshot_st_act.wav,wpn_shg_shot_plr,weap_shotgun,weap_shotgun_move_l,wpn_rfl_plr,100,100,0.8,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,wpn_all,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wawzmb\SFX/Weapon/shotgun/fire/wpn_dbshot_st_act.xm4,0,raw\sound\wawzmb\SFX/Weapon/shotgun/fire/wpn_dbshot_st_act.mp3,0,raw\sound\wawzmb\SFX/Weapon/shotgun/fire/wpn_dbshot_st_act.wav,0,raw\sound\wawzmb\SFX/Weapon/shotgun/fire/wpn_dbshot_st_act.wds,0,wpn_ww2,all
